ID,Condition,Group,Expectation,Instructions,Trial,Y_axis,X_axis,Radial.Error,Constant_X,Constant_Y,BVE
128,pt,TTE,Test,Explicit,2,97.003,23.021,99.69728407,23.021,97.003,7272.60601
128,pt,TTE,Test,Explicit,3,37.418,10.381,38.83132608,10.381,37.418,593.9550394
128,pt,TTE,Test,Explicit,4,-82.649,20.105,85.05920424,20.105,-82.649,9507.548554
128,pt,TTE,Test,Explicit,5,19.319,9.675,21.60623489,9.675,19.319,54.58676
128,pt,TTE,Test,Explicit,6,45.756,-13.321,47.6556458,-13.321,45.756,1362.273714
128,pt,TTE,Test,Explicit,7,-33.376,10.981,35.13601766,10.981,-33.376,2249.863283
128,pt,TTE,Test,Explicit,8,-117.436,1.337,117.4436106,1.337,-117.436,17200.91216
128,pt,TTE,Test,Explicit,9,20.402,14.534,25.04952614,14.534,20.402,137.856914
128,pt,TTE,Test,Explicit,10,60.501,-13.667,62.02546163,-13.667,60.501,2538.721411
128,b1,TTE,Test,Explicit,1,246,-14,246.3980519,-14,246,40640.64437
128,b1,TTE,Test,Explicit,2,140,-7,140.1748908,-7,140,9114.044769
128,b1,TTE,Test,Explicit,3,-29.126,11.483,31.30787704,11.483,-29.126,5582.190074
128,b1,TTE,Test,Explicit,4,-67.737,10.867,68.60315487,10.867,-67.737,12816.1133
128,b1,TTE,Test,Explicit,5,16.362,9.608,18.97442247,9.608,16.362,857.5234788
128,b1,TTE,Test,Explicit,6,-3.592,26.451,26.69377952,26.451,-3.592,2838.325815
128,b1,TTE,Test,Explicit,7,41.252,-15.181,43.95668624,-15.181,41.252,439.260977
128,b1,TTE,Test,Explicit,8,26.748,4.784,27.17245223,4.784,26.748,345.937854
128,b1,TTE,Test,Explicit,9,41.381,13.508,43.52991184,13.508,41.381,81.79703176
128,b1,TTE,Test,Explicit,10,42.092,13.234,44.12340898,13.234,42.092,72.29410996
128,b3,TTE,Test,Explicit,1,90.149,24.974,93.54433642,24.974,90.149,4160.484741
128,b3,TTE,Test,Explicit,2,158,0,158,0,158,17072.745
128,b3,TTE,Test,Explicit,3,18.411,13.498,22.82894927,13.498,18.411,105.3370407
128,b3,TTE,Test,Explicit,4,-27.92,18.087,33.26658938,18.087,-27.92,3170.047494
128,b3,TTE,Test,Explicit,5,-42.113,-27.419,50.25242611,-27.419,-42.113,6195.13919
128,b3,TTE,Test,Explicit,6,-31.336,13.318,34.04870071,13.318,-31.336,3497.699317
128,b3,TTE,Test,Explicit,7,-16.661,14.84,22.31175746,14.84,-16.661,1997.207892
128,b3,TTE,Test,Explicit,8,60.359,25.779,65.63357161,25.779,60.359,1350.530843
128,b3,TTE,Test,Explicit,9,24.018,20.887,31.82972028,20.887,24.018,153.8402763
128,b3,TTE,Test,Explicit,10,43.588,-13.691,45.68760472,-13.691,43.588,770.1569371
128,b6,TTE,Test,Explicit,1,-15.762,10.669,19.03334456,10.669,-15.762,73.7378305
128,b6,TTE,Test,Explicit,2,-49.489,7.303,50.02494308,7.303,-49.489,1382.829809
128,b6,TTE,Test,Explicit,3,15.072,22.409,27.006082,22.409,15.072,1154.04728
128,b6,TTE,Test,Explicit,4,25.305,-14.99,29.41161548,-14.99,25.305,1748.581095
128,b6,TTE,Test,Explicit,5,9.897,17.431,20.04470928,17.431,9.897,722.9783905
128,b6,TTE,Test,Explicit,6,-8.36,13.776,16.11421037,13.776,-8.36,140.8069709
128,b6,TTE,Test,Explicit,7,-133.66,-14.878,134.4855029,-14.878,-133.66,14966.57914
128,b6,TTE,Test,Explicit,8,13.137,13.899,19.12493059,13.899,13.137,787.5307577
128,b6,TTE,Test,Explicit,9,25.057,-14.756,29.07907813,-14.756,25.057,1721.627572
128,b6,TTE,Test,Explicit,10,-7.096,-13.97,15.66889007,-13.97,-7.096,307.7152137
128,hp,TTE,Test,Explicit,1,-77.589,-2.41,77.62641961,-2.41,-77.589,3654.12288
128,hp,TTE,Test,Explicit,2,-9.638,-18.072,20.48141177,-18.072,-9.638,246.224742
128,hp,TTE,Test,Explicit,3,-43.132,-9.157,44.09331098,-9.157,-43.132,697.5887998
128,hp,TTE,Test,Explicit,4,1.687,-13.494,13.59904427,-13.494,1.687,439.983165
128,hp,TTE,Test,Explicit,5,29.397,-13.976,32.55014877,-13.976,29.397,2261.938509
128,hp,TTE,Test,Explicit,6,58.072,11.807,59.26012515,11.807,58.072,5920.897043
128,hp,TTE,Test,Explicit,7,-49.397,14.94,51.60685235,14.94,-49.397,1409.026718
128,hp,TTE,Test,Explicit,8,-142.89,2.169,142.9064612,2.169,-142.89,15847.59489
128,hp,TTE,Test,Explicit,9,143,2,143.0139853,2,143,25694.00233
128,hp,TTE,Test,Explicit,10,-81.204,-16.867,82.93723714,-16.867,-81.204,4258.208718
128,lp,TTE,Test,Explicit,1,9.068,-12.42,15.37806958,-12.42,9.068,532.8772515
128,lp,TTE,Test,Explicit,2,18.853,15.171,24.19906713,15.171,18.853,1139.506031
128,lp,TTE,Test,Explicit,3,15.964,14.895,21.83369692,14.895,15.964,967.2967875
128,lp,TTE,Test,Explicit,4,-51.489,-6.652,51.91691656,-6.652,-51.489,1683.04836
128,lp,TTE,Test,Explicit,5,14.333,-9.464,17.17562765,-9.464,14.333,710.7598951
128,lp,TTE,Test,Explicit,6,-122.58,13.205,123.2892064,13.205,-122.58,12672.67606
128,lp,TTE,Test,Explicit,7,-17.686,-12.024,21.38623791,-12.024,-17.686,172.1019711
128,lp,TTE,Test,Explicit,8,21.059,-7.696,22.42119303,-7.696,21.059,1067.71361
128,lp,TTE,Test,Explicit,9,28.623,4.446,28.96623975,4.446,28.623,1588.281691
128,lp,TTE,Test,Explicit,10,-24.97,-7.534,26.08183383,-7.534,-24.97,243.7061491
129,pt,TCA,Teach,Analogy,1,156,46,162.6407083,46,156,15481.57122
129,pt,TCA,Teach,Analogy,2,-63.344,18.161,65.89601093,18.161,-63.344,9591.57903
129,pt,TCA,Teach,Analogy,3,99.902,20.227,101.9290986,20.227,99.902,4267.682351
129,pt,TCA,Teach,Analogy,4,16.071,9.33,18.58294759,9.33,16.071,432.1344289
129,pt,TCA,Teach,Analogy,5,-125.349,9.006,125.6721124,9.006,-125.349,25676.0863
129,pt,TCA,Teach,Analogy,6,43.641,11.139,45.0401399,11.139,43.641,140.1736723
129,pt,TCA,Teach,Analogy,7,45.946,24.231,51.94397248,24.231,45.946,158.7413355
129,pt,TCA,Teach,Analogy,8,96.013,18.19,97.72088962,18.19,96.013,3773.037894
129,pt,TCA,Teach,Analogy,9,52.019,19.264,55.47141658,19.264,52.019,303.9875081
129,pt,TCA,Teach,Analogy,10,25.008,12.174,27.81377968,12.174,25.008,135.3643825
129,b1,TCA,Teach,Analogy,1,63.052,26.942,68.56694589,26.942,63.052,3202.083454
129,b1,TCA,Teach,Analogy,2,-72.015,8.541,72.51971391,8.541,-72.015,6441.707331
129,b1,TCA,Teach,Analogy,3,45.648,13.075,47.48363433,13.075,45.648,1410.429457
129,b1,TCA,Teach,Analogy,4,-110.659,0.147,110.6590976,0.147,-110.659,14279.61152
129,b1,TCA,Teach,Analogy,5,42.727,13.656,44.85624667,13.656,42.727,1199.461895
129,b1,TCA,Teach,Analogy,6,47.12,17.486,50.25987063,17.486,47.12,1539.205081
129,b1,TCA,Teach,Analogy,7,24.9,28.215,37.631054,28.215,24.9,500.1091177
129,b1,TCA,Teach,Analogy,8,40.897,31.406,51.5645367,31.406,40.897,1398.036563
129,b1,TCA,Teach,Analogy,9,120.672,16.976,121.8602321,16.976,120.672,12686.09306
129,b1,TCA,Teach,Analogy,10,-121.399,-21.833,123.3466542,-21.833,-121.399,18014.18824
129,b3,TCA,Teach,Analogy,1,72.89,19.827,75.53848045,19.827,72.89,3883.185064
129,b3,TCA,Teach,Analogy,2,71.634,21.475,74.78372538,21.475,71.634,3759.151114
129,b3,TCA,Teach,Analogy,3,50.718,19.87,54.47139088,19.87,50.718,1635.917546
129,b3,TCA,Teach,Analogy,4,-58.796,-15.78,60.87674446,-15.78,-58.796,5640.727701
129,b3,TCA,Teach,Analogy,5,-44.435,-4.737,44.68678098,-4.737,-44.435,3354.664399
129,b3,TCA,Teach,Analogy,6,-64.961,4.514,65.1176452,4.514,-64.961,5838.115094
129,b3,TCA,Teach,Analogy,7,-73.336,2.57,73.38101795,2.57,-73.336,7214.073969
129,b3,TCA,Teach,Analogy,8,24.28,17.613,29.99560249,17.613,24.28,208.687111
129,b3,TCA,Teach,Analogy,9,-30.893,9.414,32.29552361,9.414,-30.893,1769.379768
129,b3,TCA,Teach,Analogy,10,164,42,169.292646,42,164,24294.83011
129,b6,TCA,Teach,Analogy,1,10.405,14.057,17.4889472,14.057,10.405,29.47044424
129,b6,TCA,Teach,Analogy,2,-61.429,27.01,67.10485929,27.01,-61.429,4571.362709
129,b6,TCA,Teach,Analogy,3,-72.144,23.62,75.91219359,23.62,-72.144,6034.90908
129,b6,TCA,Teach,Analogy,4,26.981,13.328,30.09335383,13.328,26.981,484.9072088
129,b6,TCA,Teach,Analogy,5,75.967,9.257,76.52893007,9.257,75.967,5064.435191
129,b6,TCA,Teach,Analogy,6,26.277,13.813,29.68635542,13.813,26.277,453.6932074
129,b6,TCA,Teach,Analogy,7,8.408,7.453,11.23573197,7.453,8.408,59.02238404
129,b6,TCA,Teach,Analogy,8,-18.288,12.603,22.21005522,12.603,-18.288,544.5312784
129,b6,TCA,Teach,Analogy,9,-1.013,11.152,11.19791378,11.152,-1.013,46.05409844
129,b6,TCA,Teach,Analogy,10,54.668,11.007,55.76508113,11.007,54.668,2479.62168
129,hp,TCA,Teach,Analogy,1,125,12,125.574679,12,125,18515.93511
129,hp,TCA,Teach,Analogy,2,-104.254,10.436,104.7750286,10.436,-104.254,9200.874183
129,hp,TCA,Teach,Analogy,3,-36.783,-11.224,38.45734345,-11.224,-36.783,750.0741813
129,hp,TCA,Teach,Analogy,4,71.278,-28.258,76.67507971,-28.258,71.278,7054.888999
129,hp,TCA,Teach,Analogy,5,-26.604,-12.556,29.41812285,-12.556,-26.604,319.4422443
129,hp,TCA,Teach,Analogy,6,-122.827,-0.271,122.827299,-0.271,-122.827,12807.5764
129,hp,TCA,Teach,Analogy,7,-23.39,13.38,26.94654894,13.38,-23.39,575.5190979
129,hp,TCA,Teach,Analogy,8,-33.275,-22.673,40.26525244,-22.673,-33.275,814.6502553
129,hp,TCA,Teach,Analogy,9,73.903,-11.297,74.76145811,-11.297,73.903,7033.940271
129,hp,TCA,Teach,Analogy,10,-21.276,-13.588,25.24483947,-13.588,-21.276,182.7698427
129,lp,TCA,Teach,Analogy,1,8,-17.75,19.46952747,-17.75,8,1076.967333
129,lp,TCA,Teach,Analogy,2,-87.201,9.749,87.74427276,9.749,-87.201,4461.119241
129,lp,TCA,Teach,Analogy,3,-43.565,-14.401,45.88352674,-14.401,-43.565,575.067667
129,lp,TCA,Teach,Analogy,4,-24.503,-14.743,28.5963819,-14.743,-24.503,118.6704274
129,lp,TCA,Teach,Analogy,5,-45.627,-22.74,50.97970899,-22.74,-45.627,908.9214758
129,lp,TCA,Teach,Analogy,6,-38.27,9.589,39.4530331,9.589,-38.27,458.098084
129,lp,TCA,Teach,Analogy,7,-3.16,-9.862,10.355899,-9.862,-3.16,382.6772752
129,lp,TCA,Teach,Analogy,8,-28.286,-12.359,30.86814988,-12.359,-28.286,108.1330816
129,lp,TCA,Teach,Analogy,9,24.393,26.543,36.0492621,26.543,24.393,3084.164014
129,lp,TCA,Teach,Analogy,10,19.459,4.265,19.92091629,4.265,19.459,1779.746634
130,pt,TTA,Test,Analogy,1,70.676,-15.185,72.28887329,-15.185,70.676,1402.522304
130,pt,TTA,Test,Analogy,2,-13.787,19.471,23.85793809,19.471,-13.787,3371.228251
130,pt,TTA,Test,Analogy,3,60.43,12.801,61.77095192,12.801,60.43,287.3900991
130,pt,TTA,Test,Analogy,4,170,0,170,0,170,16089.23494
130,pt,TTA,Test,Analogy,5,49.669,19.826,53.47971426,19.826,49.669,120.0701271
130,pt,TTA,Test,Analogy,6,-75.89,12.056,76.8416504,12.056,-75.89,14281.73866
130,pt,TTA,Test,Analogy,7,122.373,-13.546,123.1204501,-13.546,122.373,6791.564661
130,pt,TTA,Test,Analogy,8,-48.523,34.633,59.61481542,34.633,-48.523,9061.150175
130,pt,TTA,Test,Analogy,9,66.504,18.783,69.10559388,18.783,66.504,589.5889335
130,pt,TTA,Test,Analogy,10,34.633,18.13,39.09145161,18.13,34.633,135.8105759
130,b1,TTA,Test,Analogy,1,140,0,140,0,140,537.5950013
130,b1,TTA,Test,Analogy,2,-149.352,11.686,149.8084861,11.686,-149.352,85336.04709
130,b1,TTA,Test,Analogy,3,195,51,201.5589244,51,195,3532.420201
130,b1,TTA,Test,Analogy,4,40.05,20.829,45.14254912,20.829,40.05,10511.24443
130,b1,TTA,Test,Analogy,5,246,51,251.2309694,51,246,11483.2794
130,b1,TTA,Test,Analogy,6,76.36,-8.215,76.80062386,-8.215,76.36,5358.38166
130,b1,TTA,Test,Analogy,7,77.105,-7.772,77.49570962,-7.772,77.105,5232.812524
130,b1,TTA,Test,Analogy,8,345,55,349.3565514,55,345,42006.937
130,b1,TTA,Test,Analogy,9,352,41,354.3797398,41,352,44191.5026
130,b1,TTA,Test,Analogy,10,103.341,15.926,104.5609858,15.926,103.341,1588.062905
130,b3,TTA,Test,Analogy,1,62.671,21.266,66.18079024,21.266,62.671,183.6235596
130,b3,TTA,Test,Analogy,2,-26.815,8.366,28.08975224,8.366,-26.815,6522.698154
130,b3,TTA,Test,Analogy,3,22.24,13.378,25.95358326,13.378,22.24,1008.821302
130,b3,TTA,Test,Analogy,4,39.179,29.714,49.17230762,29.714,39.179,569.7523412
130,b3,TTA,Test,Analogy,5,197,0,197,0,197,20594.9372
130,b3,TTA,Test,Analogy,6,197,0,197,0,197,20594.9372
130,b3,TTA,Test,Analogy,7,-22.09,9.433,24.01977496,9.433,-22.09,5777.862213
130,b3,TTA,Test,Analogy,8,-43.078,12.716,44.91559573,12.716,-43.078,9409.375578
130,b3,TTA,Test,Analogy,9,123.626,6.141,123.7784301,6.141,123.626,4883.607595
130,b3,TTA,Test,Analogy,10,-10.658,8.29,13.50248362,8.29,-10.658,4175.675502
130,b6,TTA,Test,Analogy,1,17.264,-16.774,24.07099441,-16.774,17.264,624.4039803
130,b6,TTA,Test,Analogy,2,-66.843,9.332,67.49127998,9.332,-66.843,8182.951143
130,b6,TTA,Test,Analogy,3,-0.38,11.839,11.84509692,11.839,-0.38,594.5666163
130,b6,TTA,Test,Analogy,4,66.911,16.477,68.9098937,16.477,66.911,1958.608387
130,b6,TTA,Test,Analogy,5,55.877,17.745,58.62699168,17.745,55.877,1149.113023
130,b6,TTA,Test,Analogy,6,43.373,3.889,43.54700277,3.889,43.373,403.4463193
130,b6,TTA,Test,Analogy,7,-9.454,13.735,16.67418187,13.735,-9.454,1132.453732
130,b6,TTA,Test,Analogy,8,-4.495,11.56,12.40316996,11.56,-4.495,806.4223633
130,b6,TTA,Test,Analogy,9,6.043,14.899,16.07787455,14.899,6.043,364.3653093
130,b6,TTA,Test,Analogy,10,127.664,-8.717,127.9612558,-8.717,127.664,11089.85796
130,hp,TTA,Test,Analogy,1,-63.851,-12.529,65.06862563,-12.529,-63.851,9120.814756
130,hp,TTA,Test,Analogy,2,-62.646,-9.638,63.38306051,-9.638,-62.646,8908.891585
130,hp,TTA,Test,Analogy,3,-53.49,-11.324,54.67552538,-11.324,-53.49,7254.336162
130,hp,TTA,Test,Analogy,4,-30.6,-11.806,32.79850051,-11.806,-30.6,3878.665479
130,hp,TTA,Test,Analogy,5,69.634,-16.384,71.53551154,-16.384,69.634,1449.244291
130,hp,TTA,Test,Analogy,6,59.755,-24.336,64.5205465,-24.336,59.755,897.6037933
130,hp,TTA,Test,Analogy,7,109.39,-13.011,110.1610558,-13.011,109.39,6045.86578
130,hp,TTA,Test,Analogy,8,111.076,-12.288,111.7536251,-12.288,111.076,6312.805426
130,hp,TTA,Test,Analogy,9,56.141,-6.506,56.51672245,-6.506,56.141,656.1484665
130,hp,TTA,Test,Analogy,10,121,-22,122.9837388,-22,121,8049.33387
130,lp,TTA,Test,Analogy,1,-46.616,4.589,46.84133193,4.589,-46.616,3889.099576
130,lp,TTA,Test,Analogy,2,71.494,-10.144,72.21006005,-10.144,71.494,3211.991432
130,lp,TTA,Test,Analogy,3,-101.203,-7.246,101.4620704,-7.246,-101.203,13550.74112
130,lp,TTA,Test,Analogy,4,-13.043,-10.144,16.52333456,-10.144,-13.043,833.5767519
130,lp,TTA,Test,Analogy,5,125,7,125.1958466,7,125,12185.29441
130,lp,TTA,Test,Analogy,6,-129.221,-3.865,129.2787882,-3.865,-129.221,20845.362
130,lp,TTA,Test,Analogy,7,155,-6,155.1160856,-6,155,19559.89961
130,lp,TTA,Test,Analogy,8,145,0,145,0,145,16874.55721
130,lp,TTA,Test,Analogy,9,24.153,-9.42,25.92496498,-9.42,24.153,110.7420559
130,lp,TTA,Test,Analogy,10,-78.982,-4.348,79.10158929,-4.348,-78.982,8862.529512
131,pt,TTE,Test,Explicit,1,-14.756,-15.005,21.04494146,-15.005,-14.756,3691.864198
131,pt,TTE,Test,Explicit,2,17.238,11.067,20.48480249,11.067,17.238,698.2723863
131,pt,TTE,Test,Explicit,3,117.637,-28.219,120.9742771,-28.219,117.637,6664.03262
131,pt,TTE,Test,Explicit,4,11.498,11.537,16.28822805,11.537,11.498,1031.30172
131,pt,TTE,Test,Explicit,5,51.819,-12.15,53.22434838,-12.15,51.819,355.8035013
131,pt,TTE,Test,Explicit,6,24.511,12.936,27.71514418,12.936,24.511,407.4566793
131,pt,TTE,Test,Explicit,7,-26.312,-15.983,30.78599735,-15.983,-26.312,5194.933396
131,pt,TTE,Test,Explicit,8,146,43,152.2005256,43,146,12135.32182
131,pt,TTE,Test,Explicit,9,-93.491,-9.936,94.01750463,-9.936,-93.491,18785.39177
131,pt,TTE,Test,Explicit,10,194,47,199.6121239,47,194,24669.74182
131,b1,TTE,Test,Explicit,1,151,47,158.1455026,47,151,5440.577341
131,b1,TTE,Test,Explicit,2,49.504,16.824,52.28473001,16.824,49.504,1037.695611
131,b1,TTE,Test,Explicit,3,110.668,25.789,113.6330882,25.789,110.668,889.8690385
131,b1,TTE,Test,Explicit,4,57.456,34.971,67.26189692,34.971,57.456,667.1564021
131,b1,TTE,Test,Explicit,5,310,51,314.167153,51,310,53217.26874
131,b1,TTE,Test,Explicit,6,10.588,17.628,20.5633686,17.628,10.588,4983.569993
131,b1,TTE,Test,Explicit,7,-45.785,-8.948,46.65118358,-8.948,-45.785,17137.39641
131,b1,TTE,Test,Explicit,8,97.336,17.813,98.95251318,17.813,97.336,310.1254985
131,b1,TTE,Test,Explicit,9,60.586,35.406,70.17298791,35.406,60.586,539.9347061
131,b1,TTE,Test,Explicit,10,7.5,3.496,8.274781931,3.496,7.5,5809.84054
131,b3,TTE,Test,Explicit,1,23.664,18.826,30.23910005,18.826,23.664,695.2377029
131,b3,TTE,Test,Explicit,2,-46.405,10.152,47.50249603,10.152,-46.405,2173.020399
131,b3,TTE,Test,Explicit,3,-35.627,-6.767,36.26396859,-6.767,-35.627,1465.860972
131,b3,TTE,Test,Explicit,4,-27.48,10.267,29.33533175,10.267,-27.48,771.5814845
131,b3,TTE,Test,Explicit,5,-65.433,-13.014,66.71462872,-13.014,-65.433,4695.093517
131,b3,TTE,Test,Explicit,6,86.964,23.578,90.10360359,23.578,86.964,7820.010087
131,b3,TTE,Test,Explicit,7,-22.406,13.694,26.25936922,13.694,-22.406,551.6278149
131,b3,TTE,Test,Explicit,8,40.442,12.862,42.43803021,12.862,40.442,1661.716788
131,b3,TTE,Test,Explicit,9,42.682,3.656,42.83829432,3.656,42.682,1824.059766
131,b3,TTE,Test,Explicit,10,4.631,-3.369,5.726807313,-3.369,4.631,127.7787791
131,b6,TTE,Test,Explicit,1,36.862,11.146,38.51026305,11.146,36.862,466.0159589
131,b6,TTE,Test,Explicit,2,36.216,-18.346,40.59771388,-18.346,36.216,162.6361933
131,b6,TTE,Test,Explicit,3,-12.348,4.059,12.99802235,4.059,-12.348,1790.50697
131,b6,TTE,Test,Explicit,4,85.97,9.593,86.50356379,9.593,85.97,3685.109745
131,b6,TTE,Test,Explicit,5,3.198,-16.883,17.18321544,-16.883,3.198,686.5316789
131,b6,TTE,Test,Explicit,6,21.657,0.34,21.65966872,0.34,21.657,119.9276183
131,b6,TTE,Test,Explicit,7,64.948,-24.446,69.39632281,-24.446,64.948,1614.518386
131,b6,TTE,Test,Explicit,8,-21.668,-13.074,25.30675206,-13.074,-21.668,2491.464795
131,b6,TTE,Test,Explicit,9,-35.876,-13.402,38.2975323,-13.402,-35.876,4108.956275
131,b6,TTE,Test,Explicit,10,101.459,-24.56,104.3892824,-24.56,101.459,5646.171663
131,hp,TTE,Test,Explicit,1,-32.379,-11.566,34.38272818,-11.566,-32.379,6017.865169
131,hp,TTE,Test,Explicit,2,50.199,-13.513,51.98596705,-13.513,50.199,231.2554671
131,hp,TTE,Test,Explicit,3,114,21,115.9180745,21,114,5285.368924
131,hp,TTE,Test,Explicit,4,18.478,-13.211,22.71490711,-13.211,18.478,851.9706667
131,hp,TTE,Test,Explicit,5,109.757,-12.202,110.4331828,-12.202,109.757,4451.538303
131,hp,TTE,Test,Explicit,6,116,17,117.239072,17,116,5420.223724
131,hp,TTE,Test,Explicit,7,43.903,-13.307,45.87537093,-13.307,43.903,190.3150927
131,hp,TTE,Test,Explicit,8,25.575,15.886,30.10723536,15.886,25.575,586.1378525
131,hp,TTE,Test,Explicit,9,-2.112,30.497,30.57004339,30.497,-2.112,3050.613945
131,hp,TTE,Test,Explicit,10,-0.878,-15.744,15.76846283,-15.744,-0.878,2300.272487
131,lp,TTE,Test,Explicit,1,95.433,-12.019,96.18686943,-12.019,95.433,206.3933287
131,lp,TTE,Test,Explicit,2,155,-6,155.1160856,-6,155,3702.5593
131,lp,TTE,Test,Explicit,3,93.029,12.981,93.9302997,12.981,93.029,116.3196343
131,lp,TTE,Test,Explicit,4,180,0,180,0,180,7277.3905
131,lp,TTE,Test,Explicit,5,212,-7,212.1155346,-7,212,13840.6603
131,lp,TTE,Test,Explicit,6,-35.337,12.981,37.64584878,12.981,-35.337,17029.36168
131,lp,TTE,Test,Explicit,7,82.933,-10.577,83.60475715,-10.577,82.933,305.6204651
131,lp,TTE,Test,Explicit,8,93.51,13.462,94.47404693,13.462,93.51,125.3979321
131,lp,TTE,Test,Explicit,9,91.587,3.846,91.6677167,3.846,91.587,12.14058305
131,lp,TTE,Test,Explicit,10,-20.913,15.625,26.10544376,15.625,-20.913,13548.72171
132,pt,TCE,Teach,Explicit,1,178,37,181.8048404,37,178,6351.256339
132,pt,TCE,Teach,Explicit,2,206,-15,206.5453945,-15,206,9293.189939
132,pt,TCE,Teach,Explicit,3,383,-10,383.1305261,-10,383,74479.17694
132,pt,TCE,Teach,Explicit,4,-40.272,-12.374,42.13015381,-12.374,-40.272,22681.58611
132,pt,TCE,Teach,Explicit,5,92.288,-9.743,92.80086742,-9.743,92.288,343.2608274
132,pt,TCE,Teach,Explicit,6,37.839,-6.048,38.31929312,-6.048,37.839,5229.161516
132,pt,TCE,Teach,Explicit,7,160.088,3.087,160.1177608,3.087,160.088,2556.751513
132,pt,TCE,Teach,Explicit,8,54.711,-14.076,56.49271897,-14.076,54.711,3158.712839
132,pt,TCE,Teach,Explicit,9,-46.103,-11.072,47.41387764,-11.072,-46.103,24451.6498
132,pt,TCE,Teach,Explicit,10,75.859,-9.675,76.47348237,-9.675,75.859,1199.117772
132,b1,TCE,Teach,Explicit,1,47.547,-5.355,47.84760427,-5.355,47.547,1489.43603
132,b1,TCE,Teach,Explicit,2,-37.469,8.388,38.39641266,8.388,-37.469,2278.030106
132,b1,TCE,Teach,Explicit,3,74.024,13.814,75.30192011,13.814,74.024,4470.067711
132,b1,TCE,Teach,Explicit,4,-33.831,-10.356,35.3805497,-10.356,-33.831,1910.176458
132,b1,TCE,Teach,Explicit,5,19.111,-5.273,19.82510656,-5.273,19.111,110.4020326
132,b1,TCE,Teach,Explicit,6,59.196,-11.215,60.24900531,-11.215,59.196,2593.437598
132,b1,TCE,Teach,Explicit,7,15.979,-5.317,16.84039578,-5.317,15.979,57.72118144
132,b1,TCE,Teach,Explicit,8,-40.645,-5.633,41.03348284,-5.633,-40.645,2485.980519
132,b1,TCE,Teach,Explicit,9,-66.396,9.186,67.02843734,9.186,-66.396,5825.833791
132,b1,TCE,Teach,Explicit,10,53.386,-9.369,54.20187411,-9.369,53.386,2014.767434
132,b3,TCE,Teach,Explicit,1,63.924,-13.031,65.23867516,-13.031,63.924,1781.565768
132,b3,TCE,Teach,Explicit,2,-84.481,9.222,84.98284912,9.222,-84.481,11659.555
132,b3,TCE,Teach,Explicit,3,90.853,-20.074,93.04425337,-20.074,90.853,4871.419714
132,b3,TCE,Teach,Explicit,4,-24.025,-8.012,25.32573334,-8.012,-24.025,2107.974747
132,b3,TCE,Teach,Explicit,5,10.008,-11.693,15.39111149,-11.693,10.008,145.3848709
132,b3,TCE,Teach,Explicit,6,72.412,-15.154,73.98068302,-15.154,72.412,2587.144729
132,b3,TCE,Teach,Explicit,7,-8.546,-10.625,13.63542229,-10.625,-8.546,926.0247209
132,b3,TCE,Teach,Explicit,8,-51.777,9.345,52.61356055,9.345,-51.777,5777.932209
132,b3,TCE,Teach,Explicit,9,58.062,-17.554,60.6575532,-17.554,58.062,1375.249899
132,b3,TCE,Teach,Explicit,10,92.207,-17.383,93.83122901,-17.383,92.207,5010.386201
132,b6,TCE,Teach,Explicit,1,-29.417,14.611,32.84571829,14.611,-29.417,1645.412241
132,b6,TCE,Teach,Explicit,2,-37.401,-10.024,38.72099401,-10.024,-37.401,2338.408836
132,b6,TCE,Teach,Explicit,3,68.242,21.307,71.49097015,21.307,68.242,3827.038096
132,b6,TCE,Teach,Explicit,4,22.07,-11.199,24.74878787,-11.199,22.07,351.1471683
132,b6,TCE,Teach,Explicit,5,98.373,15.415,99.57343699,15.415,98.373,8100.065206
132,b6,TCE,Teach,Explicit,6,16.129,-6.298,17.31500635,-6.298,16.129,124.3091985
132,b6,TCE,Teach,Explicit,7,54.804,-6.868,55.23267004,-6.868,54.804,2158.530022
132,b6,TCE,Teach,Explicit,8,-21.332,-5.934,22.14196423,-5.934,-21.332,1009.836216
132,b6,TCE,Teach,Explicit,9,-17.539,13.264,21.98977528,13.264,-17.539,835.9297833
132,b6,TCE,Teach,Explicit,10,-60.912,0.892,60.91853091,0.892,-60.912,4932.602993
132,hp,TCE,Teach,Explicit,1,142.464,2.439,142.4848765,2.439,142.464,7780.711235
132,hp,TCE,Teach,Explicit,2,129.843,-0.318,129.8433894,-0.318,129.843,5695.147017
132,hp,TCE,Teach,Explicit,3,-14.774,-2.302,14.95226672,-2.302,-14.774,4789.152545
132,hp,TCE,Teach,Explicit,4,54.325,-13.993,56.09821453,-13.993,54.325,120.0440966
132,hp,TCE,Teach,Explicit,5,70.884,-22.652,74.41541883,-22.652,70.884,655.6205722
132,hp,TCE,Teach,Explicit,6,41.378,-8.4,42.22201895,-8.4,41.378,199.0068538
132,hp,TCE,Teach,Explicit,7,40.921,-10.314,42.2007919,-10.314,40.921,235.334352
132,hp,TCE,Teach,Explicit,8,51.434,-11.398,52.68178774,-11.398,51.434,78.85718824
132,hp,TCE,Teach,Explicit,9,12.932,18.751,22.77798553,18.751,12.932,2196.452382
132,hp,TCE,Teach,Explicit,10,14.851,17.817,23.19477721,17.817,14.851,2001.054111
132,lp,TCE,Teach,Explicit,1,-21.905,5.937,22.69530775,5.937,-21.905,2045.630346
